NM_MUN,date,precipitation,SIGLA_UF,Lat,Long
Praia Grande,2022-11-30,"27,92189789",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-29,"39,59276962",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-28,"45,9765892",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-25,"50,75498962",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-24,"63,2618103",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-23,"66,15747833",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-22,"33,07873917",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-14,"34,29021072",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-11,"45,57987595",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-09,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-11-01,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-31,"18,80675888",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-30,"26,51362991",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-29,"53,38130951",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-21,"23,92391586",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-19,"33,74205399",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-18,"28,32388496",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-11,"29,66358566",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-10,"21,73118019",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-09,"14,83223248",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-07,"50,52764893",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-10-01,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-30,"14,36526299",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-29,"62,99023056",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-28,"79,6607132",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-27,"0,8996585608",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-26,"4,588698387",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-22,"6,223169327",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-21,"25,97206497",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-20,"18,71940422",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-09,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-07,"44,31010818",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-09-01,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-31,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-30,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-29,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-18,"73,88457489",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-17,"29,69341087",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-09,"33,19250488",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-05,"23,40821266",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-08-01,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-31,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-30,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-29,"17,99529076",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-24,"4,096365452",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-20,"3,991412163",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-18,"4,332637787",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-17,"21,22935677",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-13,"16,37718201",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-09,"9,007736206",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-07-01,"6,286666393",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-30,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-29,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-20,"11,70642281",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-19,"7,121635437",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-18,"12,10011959",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-17,"0,00001043533575",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-16,"0,00000998136602",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-10,"13,29808426",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-09,"36,25240707",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-06-01,"45,82701492",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-31,"37,78367615",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-30,"71,29069519",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-29,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-15,"17,18564987",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-09,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-04,"21,75689888",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-05-01,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-30,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-29,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-09,"91,86027527",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-08,"40,80121613",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-05,"99,77005768",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-04-01,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-31,"44,90511322",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-30,"29,70485497",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-29,"44,90511322",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-28,"15,00637341",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-27,"21,35070992",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-25,"18,71723175",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-19,"31,09839821",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-16,"47,23410797",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-15,"25,18267059",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-14,"23,34419823",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-13,"50,36534119",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-12,"104,6780319",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-11,"41,55331421",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-09,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-06,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-05,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-04,"101,6120682",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-02,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-03-01,"79,61650848",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-28,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-20,"36,17806244",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-15,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-14,"27,47863007",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-13,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-09,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-07,"86,61452484",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-06,"36,38146591",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-05,"29,13777351",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-04,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-03,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-02,"29,13777351",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-02-01,"29,13777351",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-31,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-30,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-29,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-28,"128,4355316",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-27,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-26,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-25,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-24,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-23,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-22,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-21,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-20,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-19,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-18,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-17,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-16,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-15,"22,6518364",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-14,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-13,"25,19978142",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-12,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-11,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-10,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-09,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-08,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-07,0,SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-06,"32,63912964",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-05,"25,06447029",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-04,"67,97989655",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-03,"22,65996552",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-02,"25,06447029",SP,"-24,01559732","-46,52271984"
Praia Grande,2022-01-01,0,SP,"-24,01559732","-46,52271984"
Registro,2024-01-31,"43,46968842",SP,"-24,50398904","-47,82075315"
Registro,2024-01-30,"22,43435287",SP,"-24,50398904","-47,82075315"
Registro,2024-01-29,"16,90706062",SP,"-24,50398904","-47,82075315"
Registro,2024-01-28,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-27,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-26,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-25,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-24,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-23,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-22,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-21,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-20,"52,97886276",SP,"-24,50398904","-47,82075315"
Registro,2024-01-19,"52,97886276",SP,"-24,50398904","-47,82075315"
Registro,2024-01-18,"17,7264576",SP,"-24,50398904","-47,82075315"
Registro,2024-01-17,"78,19078064",SP,"-24,50398904","-47,82075315"
Registro,2024-01-16,"26,35346985",SP,"-24,50398904","-47,82075315"
Registro,2024-01-15,"20,61243248",SP,"-24,50398904","-47,82075315"
Registro,2024-01-14,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-13,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-12,"71,85536957",SP,"-24,50398904","-47,82075315"
Registro,2024-01-11,"23,13076973",SP,"-24,50398904","-47,82075315"
Registro,2024-01-10,"13,44356823",SP,"-24,50398904","-47,82075315"
Registro,2024-01-09,"10,46158028",SP,"-24,50398904","-47,82075315"
Registro,2024-01-08,"8,91309166",SP,"-24,50398904","-47,82075315"
Registro,2024-01-07,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-06,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-05,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-04,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-03,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-02,0,SP,"-24,50398904","-47,82075315"
Registro,2024-01-01,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-31,"12,35807896",SP,"-24,50398904","-47,82075315"
Registro,2023-12-30,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-29,"14,70054245",SP,"-24,50398904","-47,82075315"
Registro,2023-12-28,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-27,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-26,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-25,"26,80697632",SP,"-24,50398904","-47,82075315"
Registro,2023-12-24,"8,647034645",SP,"-24,50398904","-47,82075315"
Registro,2023-12-23,"7,03372097",SP,"-24,50398904","-47,82075315"
Registro,2023-12-22,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-21,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-20,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-19,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-18,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-17,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-16,"9,870792389",SP,"-24,50398904","-47,82075315"
Registro,2023-12-15,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-14,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-13,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-12,0,SP,"-24,50398904","-47,82075315"
Registro,2023-12-11,"9,266584396",SP,"-24,50398904","-47,82075315"
Registro,2023-12-10,"20,09387398",SP,"-24,50398904","-47,82075315"
Registro,2023-12-09,0,SP,"-24,50398904","-47,82075315"
